inv_id,source_type,dd,mm,yyyy,collection_origin,capture_mode,capture_region,capture_locality,collector,order,family,genus,species,caste,identifier,identification_year,photographer,specimen_state,device,device_type,n_photos
OPIE_Lapi_95C,collection,24,8,2009,OPIE,net,Île-de-France,Chaussy,,Hymenoptera,Apidae,Bombus,lapidarius,drone,Pierre RASMONT,2011,Basile PETIT,pinned,Smartphone Samsung s10,S,3
OPIE_Lapi_95C,collection,24,8,2009,OPIE,net,Île-de-France,Chaussy,,Hymenoptera,Apidae,Bombus,lapidarius,drone,Pierre RASMONT,2011,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
OPIE_Lapi_A1,collection,19,8,2010,OPIE,net,Île-de-France,Carrière-sous-Poissy,,Hymenoptera,Apidae,Bombus,lapidarius,drone,Pierre RASMONT,2011,Basile PETIT,pinned,Smartphone Samsung s10,S,3
OPIE_Lapi_A1,collection,19,8,2010,OPIE,net,Île-de-France,Carrière-sous-Poissy,,Hymenoptera,Apidae,Bombus,lapidarius,drone,Pierre RASMONT,2011,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
OPIE_Lapi_A1b,collection,25,6,2010,OPIE,net,Île-de-France,Nanterre,,Hymenoptera,Apidae,Bombus,lapidarius,drone,Pierre RASMONT,2011,Basile PETIT,pinned,Smartphone Samsung s10,S,3
OPIE_Lapi_A1b,collection,25,6,2010,OPIE,net,Île-de-France,Nanterre,,Hymenoptera,Apidae,Bombus,lapidarius,drone,Pierre RASMONT,2011,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
OPIE_Lapi_B2,collection,19,8,2010,OPIE,net,Île-de-France,Carrière-sous-Poissy,,Hymenoptera,Apidae,Bombus,lapidarius,drone,Pierre RASMONT,2011,Basile PETIT,pinned,Smartphone Samsung s10,S,3
OPIE_Lapi_B2,collection,19,8,2010,OPIE,net,Île-de-France,Carrière-sous-Poissy,,Hymenoptera,Apidae,Bombus,lapidarius,drone,Pierre RASMONT,2011,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
OPIE_Lapi_B2b,collection,5,8,2010,OPIE,net,Île-de-France,Nanterre,,Hymenoptera,Apidae,Bombus,lapidarius,drone,Pierre RASMONT,2011,Basile PETIT,pinned,Smartphone Samsung s10,S,3
OPIE_Lapi_B2b,collection,5,8,2010,OPIE,net,Île-de-France,Nanterre,,Hymenoptera,Apidae,Bombus,lapidarius,drone,Pierre RASMONT,2011,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
OPIE_Lapi_D1,collection,5,8,2010,OPIE,net,Île-de-France,Nanterre,,Hymenoptera,Apidae,Bombus,lapidarius,drone,Pierre RASMONT,2011,Basile PETIT,pinned,Smartphone Samsung s10,S,3
OPIE_Lapi_D1,collection,5,8,2010,OPIE,net,Île-de-France,Nanterre,,Hymenoptera,Apidae,Bombus,lapidarius,drone,Pierre RASMONT,2011,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
OPIE_Lapi_E7,collection,10,8,2010,OPIE,net,Île-de-France,Nanterre,,Hymenoptera,Apidae,Bombus,lapidarius,drone,Pierre RASMONT,2011,Basile PETIT,pinned,Smartphone Samsung s10,S,3
OPIE_Lapi_E7,collection,10,8,2010,OPIE,net,Île-de-France,Nanterre,,Hymenoptera,Apidae,Bombus,lapidarius,drone,Pierre RASMONT,2011,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
OPIE_Lapi_H1,collection,5,8,2010,OPIE,net,Île-de-France,Nanterre,,Hymenoptera,Apidae,Bombus,lapidarius,drone,Pierre RASMONT,2011,Basile PETIT,pinned,Smartphone Samsung s10,S,3
OPIE_Lapi_H1,collection,5,8,2010,OPIE,net,Île-de-France,Nanterre,,Hymenoptera,Apidae,Bombus,lapidarius,drone,Pierre RASMONT,2011,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
OPPO.2021.03276,collection,,,2021,Arthropologia Lyon (stock pratorum),net,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,pratorum,worker,Frederic VYGHEN,2021,Basile PETIT,pinned,Smartphone Samsung s10,S,3
OPPO.2021.03276,collection,,,2021,Arthropologia Lyon (stock pratorum),net,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,pratorum,worker,Frederic VYGHEN,2021,Basile PETIT,pinned,Canon EOS 70D - 40mm,P,2
OPPO8585,collection,,,2021,Arthropologia Lyon,net,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,lucorum,queen,Yvan BRUGEROLLES,2021,Basile PETIT,pinned,Smartphone Samsung s10,S,5
OPPO8585,collection,,,2021,Arthropologia Lyon,net,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,lucorum,queen,Yvan BRUGEROLLES,2021,Basile PETIT,pinned,Canon EOS 70D - 40mm,P,5
OPPO_5923,collection,,,2020,Arthropologia Lyon (stock soroeensis),net,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,sylvarum,worker,Yvan BRUGEROLLES,2021,Basile PETIT,pinned,Smartphone Samsung s10,S,3
OPPO_5923,collection,,,2020,Arthropologia Lyon (stock soroeensis),net,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,sylvarum,worker,Yvan BRUGEROLLES,2021,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
POLLINIS4343,collection,,,,Arthropologia Lyon (stock soroeensis),net,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,soroeensis,worker,Frederic VYGHEN,2021,Basile PETIT,pinned,Smartphone Samsung s10,S,3
POLLINIS4343,collection,,,,Arthropologia Lyon (stock soroeensis),net,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,soroeensis,worker,Frederic VYGHEN,2021,Basile PETIT,pinned,Canon EOS 70D - 40mm,P,2
POLLINIS4351,collection,,,,Arthropologia Lyon (stock pratorum),net,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,pratorum,drone,Yvan BRUGEROLLES,2021,Basile PETIT,pinned,Smartphone Samsung s10,S,3
POLLINIS4351,collection,,,,Arthropologia Lyon (stock pratorum),net,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,pratorum,drone,Yvan BRUGEROLLES,2021,Basile PETIT,pinned,Canon EOS 70D - 40mm,P,2
POLLINIS4384,collection,,,,Arthropologia Lyon (stock soroeensis),net,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,soroeensis,drone,Frederic VYGHEN,,Basile PETIT,pinned,Smartphone Samsung s10,S,3
POLLINIS4384,collection,,,,Arthropologia Lyon (stock soroeensis),net,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,soroeensis,drone,Frederic VYGHEN,,Basile PETIT,pinned,Canon EOS 70D - 40mm,P,2
POLLINIS4393,collection,,,,Arthropologia Lyon (stock pratorum),net,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,pratorum,worker,Frederic VYGHEN,2021,Basile PETIT,pinned,Canon EOS 70D - 40mm,P,2
POLLINIS4393,collection,,,,Arthropologia Lyon (stock pratorum),net,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,pratorum,worker,Frederic VYGHEN,2021,Basile PETIT,pinned,Smartphone Samsung s10,S,3
POLLINIS4402,collection,,,,Arthropologia Lyon (stock soroeensis),net,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,ruderarius,worker,Frederic VYGHEN,2021,Basile PETIT,pinned,Smartphone Samsung s10,S,3
POLLINIS4402,collection,,,,Arthropologia Lyon (stock soroeensis),net,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,ruderarius,worker,Frederic VYGHEN,2021,Basile PETIT,pinned,Canon EOS 70D - 40mm,P,2
POLLINIS4415,collection,,,,Arthropologia Lyon (stock soroeensis),net,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,pomorum,worker,Yvan BRUGEROLLES,2022,Basile PETIT,pinned,Smartphone Samsung s10,S,3
POLLINIS4415,collection,,,,Arthropologia Lyon (stock soroeensis),net,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,pomorum,worker,Yvan BRUGEROLLES,2022,Basile PETIT,pinned,Canon EOS 70D - 40mm,P,2
POLLINIS4455,collection,,,,Arthropologia Lyon (stock soroeensis),net,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,ruderarius,worker,Frederic VYGHEN,,Basile PETIT,pinned,Smartphone Samsung s10,S,3
POLLINIS4455,collection,,,,Arthropologia Lyon (stock soroeensis),net,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,ruderarius,worker,Frederic VYGHEN,,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
POLLINIS4981,collection,,,,Arthropologia Lyon (stock soroeensis),net,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,soroeensis,fondatrice,Frederic VYGHEN,2021,Basile PETIT,pinned,Smartphone Samsung s10,S,3
POLLINIS4981,collection,,,,Arthropologia Lyon (stock soroeensis),net,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,soroeensis,fondatrice,Frederic VYGHEN,2021,Basile PETIT,pinned,Canon EOS 70D - 40mm,P,2
POLLINIS4982,collection,,,2021,Arthropologia Lyon,net,Auvergne-Rhônes Alpes,,Frederic VYGHEN,Hymenoptera,Apidae,Bombus,rupestris,fondatrice,Frederic VYGHEN,2021,Basile PETIT,pinned,Canon EOS 70D - 40mm,P,5
POLLINIS4982,collection,,,2021,Arthropologia Lyon,net,Auvergne-Rhônes Alpes,,Frederic VYGHEN,Hymenoptera,Apidae,Bombus,rupestris,fondatrice,Frederic VYGHEN,2021,Basile PETIT,pinned,Smartphone Samsung s10,S,5
POLLINIS4982b,collection,,,,Arthropologia Lyon (stock soroeensis),net,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,sylvarum,fondatrice,Frederic VYGHEN,2021,Basile PETIT,pinned,Smartphone Samsung s10,S,3
POLLINIS4982b,collection,,,,Arthropologia Lyon (stock soroeensis),net,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,sylvarum,fondatrice,Frederic VYGHEN,2021,Basile PETIT,pinned,Canon EOS 70D - 40mm,P,2
POLLINIS4984,collection,,,,Arthropologia Lyon (stock soroeensis),net,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,sylvarum,fondatrice,Frederic VYGHEN,2021,Basile PETIT,pinned,Smartphone Samsung s10,S,3
POLLINIS4984,collection,,,,Arthropologia Lyon (stock soroeensis),net,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,sylvarum,fondatrice,Frederic VYGHEN,2021,Basile PETIT,pinned,Canon EOS 70D - 40mm,P,2
POLLINIS5133,collection,,,2021,Arthropologia Lyon,net,Auvergne-Rhônes Alpes,,Frederic VYGHEN,Hymenoptera,Apidae,Bombus,rupestris,fondatrice,Yvan BRUGEROLLES,2021,Basile PETIT,pinned,Canon EOS 70D - 40mm,P,5
POLLINIS5133,collection,,,2021,Arthropologia Lyon,net,Auvergne-Rhônes Alpes,,Frederic VYGHEN,Hymenoptera,Apidae,Bombus,rupestris,fondatrice,Yvan BRUGEROLLES,2021,Basile PETIT,pinned,Smartphone Samsung s10,S,5
POLLINIS5943,collection,,,,Arthropologia Lyon (stock soroeensis),net,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,soroeensis,drone,Yvan BRUGEROLLES,2021,Basile PETIT,pinned,Smartphone Samsung s10,S,3
POLLINIS5943,collection,,,,Arthropologia Lyon (stock soroeensis),net,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,soroeensis,drone,Yvan BRUGEROLLES,2021,Basile PETIT,pinned,Canon EOS 70D - 40mm,P,2
POLLINIS5983,collection,,,,Arthropologia Lyon (stock soroeensis),net,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,soroeensis,drone,Yvan BRUGEROLLES,2021,Basile PETIT,pinned,Smartphone Samsung s10,S,3
POLLINIS5983,collection,,,,Arthropologia Lyon (stock soroeensis),net,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,soroeensis,drone,Yvan BRUGEROLLES,2021,Basile PETIT,pinned,Canon EOS 70D - 40mm,P,2
POLLINIS5985,collection,,,,Arthropologia Lyon (stock soroeensis),net,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,soroeensis,drone,Yvan BRUGEROLLES,2021,Basile PETIT,pinned,Smartphone Samsung s10,S,3
POLLINIS5985,collection,,,,Arthropologia Lyon (stock soroeensis),net,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,soroeensis,drone,Yvan BRUGEROLLES,2021,Basile PETIT,pinned,Canon EOS 70D - 40mm,P,2
Polset1,collection,11,6,2021,Arthropologia Lyon (stock pratorum),net,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,monticola,worker,Yvan BRUGEROLLES,2023,Basile PETIT,pinned,Smartphone Samsung s10,S,3
Polset1,collection,11,6,2021,Arthropologia Lyon (stock pratorum),net,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,monticola,worker,Yvan BRUGEROLLES,2023,Basile PETIT,pinned,Canon EOS 70D - 40mm,P,2
RNL_2018.00760,collection,,,2018,Arthropologia Lyon,net,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,lucorum,drone,Gilles MAHÉ,2019,Basile PETIT,pinned,Smartphone Samsung s10,S,5
RNL_2018.00760,collection,,,2018,Arthropologia Lyon,net,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,lucorum,drone,Gilles MAHÉ,2019,Basile PETIT,pinned,Canon EOS 70D - 40mm,P,5
RuppSupp1,collection,,,,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,rupestris,fondatrice,Mehdi ISSERTES,,Basile PETIT,pinned,Smartphone Samsung s10,S,3
RuppSupp1,collection,,,,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,rupestris,fondatrice,Mehdi ISSERTES,,Basile PETIT,pinned,Canon EOS 70D - 100mm macro,P,2
SP03-22-0073,collection,16,3,2022,SP3 iEES-Paris 2022,net,Île-de-France,Station d'écologie forestière de Fontainebleau,Mathieu LACHAISE,Hymenoptera,Apidae,Bombus,terrestris(?),worker,,2022,Basile PETIT,Vivant,Smartphone Samsung s10,S,3
SP03-22-0073,collection,16,3,2022,SP3 iEES-Paris 2022,net,Île-de-France,Station d'écologie forestière de Fontainebleau,Mathieu LACHAISE,Hymenoptera,Apidae,Bombus,terrestris(?),worker,,2022,Basile PETIT,Vivant,Canon PowerShot G16,P,2
SP03-22-0081,collection,17,3,2022,SP3 iEES-Paris 2022,net,Île-de-France,Faculté de Pharmacie de Paris,Mathieu LACHAISE,Hymenoptera,Apidae,Bombus,,,,2022,Basile PETIT,Vivant,Canon PowerShot G16,P,3
SP03-22-0081,collection,17,3,2022,SP3 iEES-Paris 2022,net,Île-de-France,Faculté de Pharmacie de Paris,Mathieu LACHAISE,Hymenoptera,Apidae,Bombus,,,,2022,Basile PETIT,Vivant,Smartphone Samsung s10,S,2
SP03-22-0100,collection,18,3,2022,SP3 iEES-Paris 2022,net,Île-de-France,Station d'écologie forestière de Fontainebleau,Mathieu LACHAISE,Hymenoptera,Apidae,Bombus,,,,2022,Basile PETIT,Vivant,Canon PowerShot G16,P,2
SP03-22-0100,collection,18,3,2022,SP3 iEES-Paris 2022,net,Île-de-France,Station d'écologie forestière de Fontainebleau,Mathieu LACHAISE,Hymenoptera,Apidae,Bombus,,,,2022,Basile PETIT,Vivant,Smartphone Samsung s10,S,3
SP03-22-0112,collection,21,3,2022,SP3 iEES-Paris 2022,net,Île-de-France,Jardin des Plantes,Mathieu LACHAISE,Hymenoptera,Apidae,Bombus,,,,2022,Basile PETIT,Vivant,Canon PowerShot G16,P,3
SP03-22-0112,collection,21,3,2022,SP3 iEES-Paris 2022,net,Île-de-France,Jardin des Plantes,Mathieu LACHAISE,Hymenoptera,Apidae,Bombus,,,,2022,Basile PETIT,Vivant,Smartphone Samsung s10,S,3
SP03-22-0117,collection,21,3,2022,SP3 iEES-Paris 2022,net,Île-de-France,Jardin des Plantes,Mathieu LACHAISE,Hymenoptera,Apidae,Bombus,pascuorum,,Basile PETIT,2022,Basile PETIT,Vivant,Canon PowerShot G16,P,3
SP03-22-0117,collection,21,3,2022,SP3 iEES-Paris 2022,net,Île-de-France,Jardin des Plantes,Mathieu LACHAISE,Hymenoptera,Apidae,Bombus,pascuorum,,Basile PETIT,2022,Basile PETIT,Vivant,Smartphone Samsung s10,S,4
SP03-22-0140,collection,21,3,2022,SP3 iEES-Paris 2022,net,Île-de-France,Faculté de Pharmacie de Paris,Mathieu LACHAISE,Hymenoptera,Apidae,Bombus,pascuorum,,Basile PETIT,2022,Basile PETIT,Vivant,Canon PowerShot G16,P,3
SP03-22-0140,collection,21,3,2022,SP3 iEES-Paris 2022,net,Île-de-France,Faculté de Pharmacie de Paris,Mathieu LACHAISE,Hymenoptera,Apidae,Bombus,pascuorum,,Basile PETIT,2022,Basile PETIT,Vivant,Smartphone Samsung s10,S,3
SP03-22-0181,collection,24,3,2022,SP3 iEES-Paris 2022,net,Île-de-France,Faculté de Pharmacie de Paris,Mathieu LACHAISE,Hymenoptera,Apidae,Bombus,pascuorum,,Mathieu LACHAISE,2022,Basile PETIT,Vivant,Smartphone Samsung s10,S,2
SP03-22-0181,collection,24,3,2022,SP3 iEES-Paris 2022,net,Île-de-France,Faculté de Pharmacie de Paris,Mathieu LACHAISE,Hymenoptera,Apidae,Bombus,pascuorum,,Mathieu LACHAISE,2022,Basile PETIT,Vivant,Canon PowerShot G16,P,3
SP03-22-0190,collection,24,3,2022,SP3 iEES-Paris 2022,net,Île-de-France,Jardin des Plantes,Mathieu LACHAISE,Hymenoptera,Apidae,Bombus,,,Basile PETIT,2022,Basile PETIT,Vivant,Canon PowerShot G16,P,3
SP03-22-0190,collection,24,3,2022,SP3 iEES-Paris 2022,net,Île-de-France,Jardin des Plantes,Mathieu LACHAISE,Hymenoptera,Apidae,Bombus,,,Basile PETIT,2022,Basile PETIT,Vivant,Smartphone Samsung s10,S,3
SP03-22-0193,collection,24,3,2022,SP3 iEES-Paris 2022,net,Île-de-France,Jardin des Plantes,Mathieu LACHAISE,Hymenoptera,Apidae,Bombus,,,Basile PETIT,2022,Basile PETIT,Vivant,Canon PowerShot G16,P,3
SP03-22-0193,collection,24,3,2022,SP3 iEES-Paris 2022,net,Île-de-France,Jardin des Plantes,Mathieu LACHAISE,Hymenoptera,Apidae,Bombus,,,Basile PETIT,2022,Basile PETIT,Vivant,Smartphone Samsung s10,S,3
SP03-22-0195,collection,24,3,2022,SP3 iEES-Paris 2022,net,Île-de-France,Jardin des Plantes,Mathieu LACHAISE,Hymenoptera,Apidae,Bombus,,,Basile PETIT,2022,Basile PETIT,Vivant,Canon PowerShot G16,P,2
SP03-22-0195,collection,24,3,2022,SP3 iEES-Paris 2022,net,Île-de-France,Jardin des Plantes,Mathieu LACHAISE,Hymenoptera,Apidae,Bombus,,,Basile PETIT,2022,Basile PETIT,Vivant,Smartphone Samsung s10,S,3
SP03-22-0201,collection,24,3,2022,SP3 iEES-Paris 2022,net,Île-de-France,Jardin des Plantes,Mathieu LACHAISE,Hymenoptera,Apidae,Bombus,,,Basile PETIT,2022,Basile PETIT,Vivant,Canon PowerShot G16,P,3
SP03-22-0201,collection,24,3,2022,SP3 iEES-Paris 2022,net,Île-de-France,Jardin des Plantes,Mathieu LACHAISE,Hymenoptera,Apidae,Bombus,,,Basile PETIT,2022,Basile PETIT,Vivant,Smartphone Samsung s10,S,2
SP03-22-0212,collection,25,3,2022,SP3 iEES-Paris 2022,net,Île-de-France,Station d'écologie forestière de Fontainebleau,Mathieu LACHAISE,Hymenoptera,Apidae,Bombus,,worker,Basile PETIT,2022,Basile PETIT,Vivant,Smartphone Samsung s10,S,3
SP03-22-0212,collection,25,3,2022,SP3 iEES-Paris 2022,net,Île-de-France,Station d'écologie forestière de Fontainebleau,Mathieu LACHAISE,Hymenoptera,Apidae,Bombus,,worker,Basile PETIT,2022,Basile PETIT,Vivant,Canon PowerShot G16,P,3
SP03-22-0238,collection,28,3,2022,SP3 iEES-Paris 2022,net,Île-de-France,Faculté de Pharmacie de Paris,Mathieu LACHAISE,Hymenoptera,Apidae,Bombus,pascuorum,,Basile PETIT,2022,Basile PETIT,Vivant,Canon PowerShot G16,P,3
SP03-22-0238,collection,28,3,2022,SP3 iEES-Paris 2022,net,Île-de-France,Faculté de Pharmacie de Paris,Mathieu LACHAISE,Hymenoptera,Apidae,Bombus,pascuorum,,Basile PETIT,2022,Basile PETIT,Vivant,Smartphone Samsung s10,S,3
SP03-22-0243,collection,28,3,2022,SP3 iEES-Paris 2022,net,Île-de-France,Faculté de Pharmacie de Paris,Mathieu LACHAISE,Hymenoptera,Apidae,Bombus,pascuorum,,Basile PETIT,2022,Basile PETIT,Vivant,Canon PowerShot G16,P,3
SP03-22-0243,collection,28,3,2022,SP3 iEES-Paris 2022,net,Île-de-France,Faculté de Pharmacie de Paris,Mathieu LACHAISE,Hymenoptera,Apidae,Bombus,pascuorum,,Basile PETIT,2022,Basile PETIT,Vivant,Smartphone Samsung s10,S,3
SP03-22-0256,collection,28,3,2022,SP3 iEES-Paris 2022,net,Île-de-France,Faculté de Pharmacie de Paris,Mathieu LACHAISE,Hymenoptera,Apidae,Bombus,pascuorum,,Basile PETIT,2022,Basile PETIT,Vivant,Canon PowerShot G16,P,3
SP03-22-0256,collection,28,3,2022,SP3 iEES-Paris 2022,net,Île-de-France,Faculté de Pharmacie de Paris,Mathieu LACHAISE,Hymenoptera,Apidae,Bombus,pascuorum,,Basile PETIT,2022,Basile PETIT,Vivant,Smartphone Samsung s10,S,3
SP03-22-0262,collection,4,4,2022,SP3 iEES-Paris 2022,net,Île-de-France,Jardin des Plantes,Mathieu LACHAISE,Hymenoptera,Apidae,Bombus,pascuorum,,Mathieu LACHAISE,2022,Basile PETIT,Vivant,Canon PowerShot G16,P,2
SP03-22-0262,collection,4,4,2022,SP3 iEES-Paris 2022,net,Île-de-France,Jardin des Plantes,Mathieu LACHAISE,Hymenoptera,Apidae,Bombus,pascuorum,,Mathieu LACHAISE,2022,Basile PETIT,Vivant,Smartphone Samsung s10,S,2
SP03-22-0267,collection,4,4,2022,SP3 iEES-Paris 2022,net,Île-de-France,Jardin des Plantes,Mathieu LACHAISE,Hymenoptera,Apidae,Bombus,terrestris(?),,Basile PETIT,2022,Basile PETIT,Vivant,Canon PowerShot G16,P,4
SP03-22-0268,collection,4,4,2022,SP3 iEES-Paris 2022,net,Île-de-France,Jardin des Plantes,Mathieu LACHAISE,Hymenoptera,Apidae,Bombus,terrestris(?),,Basile PETIT,2022,Basile PETIT,Vivant,Canon PowerShot G16,P,5
SP03-22-0269,collection,4,4,2022,SP3 iEES-Paris 2022,net,Île-de-France,Jardin des Plantes,Mathieu LACHAISE,Hymenoptera,Apidae,Bombus,pascuorum,,Basile PETIT,2022,Basile PETIT,Vivant,Canon PowerShot G16,P,4
SP03-22-0271,collection,4,4,2022,SP3 iEES-Paris 2022,net,Île-de-France,Jardin des Plantes,Mathieu LACHAISE,Hymenoptera,Apidae,Bombus,terrestris(?),,Basile PETIT,2022,Basile PETIT,Vivant,Canon PowerShot G16,P,3
SP03-22-0296,collection,11,4,2022,SP3 iEES-Paris 2022,net,Île-de-France,Jardin des Plantes,Mathieu LACHAISE,Hymenoptera,Apidae,Bombus,terrestris(?),,Basile PETIT,2022,Basile PETIT,Vivant,Canon PowerShot G16,P,3
SP03-22-0320,collection,11,4,2022,SP3 iEES-Paris 2022,net,Île-de-France,Faculté de Pharmacie de Paris,Mathieu LACHAISE,Hymenoptera,Apidae,Bombus,pascuorum,,Basile PETIT,2022,Basile PETIT,Vivant,Canon PowerShot G16,P,3
SP03-22-0334,collection,12,4,2022,SP3 iEES-Paris 2022,net,Île-de-France,Station d'écologie forestière de Fontainebleau,Mathieu LACHAISE,Hymenoptera,Apidae,Bombus,pascuorum,,Mathieu LACHAISE,2022,Basile PETIT,Vivant,Canon PowerShot G16,P,3
SP03-22-0338,collection,14,4,2022,SP3 iEES-Paris 2022,net,Île-de-France,Faculté de Pharmacie de Paris,Mathieu LACHAISE,Hymenoptera,Apidae,Bombus,pascuorum,,Mathieu LACHAISE,2022,Basile PETIT,Vivant,Canon PowerShot G16,P,2
SP03-22-0368,collection,14,4,2022,SP3 iEES-Paris 2022,net,Île-de-France,Jardin des Plantes,Mathieu LACHAISE,Hymenoptera,Apidae,Bombus,pascuorum,,Mathieu LACHAISE,2022,Basile PETIT,Vivant,Canon PowerShot G16,P,3
SP03-22-0370,collection,14,4,2022,SP3 iEES-Paris 2022,net,Île-de-France,Jardin des Plantes,Mathieu LACHAISE,Hymenoptera,Apidae,Bombus,pascuorum,,Basile PETIT,2022,Basile PETIT,Vivant,Canon PowerShot G16,P,3
SP03-22-0372,collection,14,4,2022,SP3 iEES-Paris 2022,net,Île-de-France,Jardin des Plantes,Mathieu LACHAISE,Hymenoptera,Apidae,Bombus,terrestris(?),,Basile PETIT,2022,Basile PETIT,Vivant,Canon PowerShot G16,P,2
SP03-22-0373,collection,14,4,2022,SP3 iEES-Paris 2022,net,Île-de-France,Jardin des Plantes,Mathieu LACHAISE,Hymenoptera,Apidae,Bombus,pascuorum,,Basile PETIT,2022,Basile PETIT,Vivant,Canon PowerShot G16,P,2
SP03-22-0376,collection,15,4,2022,SP3 iEES-Paris 2022,net,Île-de-France,Station d'écologie forestière de Fontainebleau,Mathieu LACHAISE,Hymenoptera,Apidae,Bombus,pascuorum,,Basile PETIT,2022,Basile PETIT,Vivant,Canon PowerShot G16,P,3
SP03-22-9007,collection,1,3,2022,SP3 iEES-Paris 2022,net,Île-de-France,Station d'écologie forestière de Fontainebleau,Mathieu LACHAISE,Hymenoptera,Apidae,Bombus,,worker,Mathieu LACHAISE,2022,Basile PETIT,Vivant,Canon PowerShot G16,P,2
SP03-22-9010,collection,7,3,2022,SP3 iEES-Paris 2022,net,Île-de-France,Jardin des Plantes,Mathieu LACHAISE,Hymenoptera,Apidae,Bombus,,,Mathieu LACHAISE,2022,Basile PETIT,Vivant,Canon PowerShot G16,P,1
SP03-22-9010,collection,7,3,2022,SP3 iEES-Paris 2022,net,Île-de-France,Jardin des Plantes,Mathieu LACHAISE,Hymenoptera,Apidae,Bombus,,,Mathieu LACHAISE,2022,Basile PETIT,Vivant,Smartphone Samsung s10,S,2
SP03-22-9015,collection,14,3,2022,SP3 iEES-Paris 2022,net,Île-de-France,Jardin des Plantes,Mathieu LACHAISE,Hymenoptera,Apidae,Bombus,,,Mathieu LACHAISE,2022,Basile PETIT,Vivant,Smartphone Samsung s10,S,3
SP03-22-9015,collection,14,3,2022,SP3 iEES-Paris 2022,net,Île-de-France,Jardin des Plantes,Mathieu LACHAISE,Hymenoptera,Apidae,Bombus,,,Mathieu LACHAISE,2022,Basile PETIT,Vivant,Canon PowerShot G16,P,4
SP03-22-9027,collection,24,3,2022,SP3 iEES-Paris 2022,net,Île-de-France,Faculté de Pharmacie de Paris,Mathieu LACHAISE,Hymenoptera,Apidae,Bombus,,,Mathieu LACHAISE,2022,Basile PETIT,Vivant,Canon PowerShot G16,P,3
