id,espece,role,appareil,chemin_wide,chemin_crop_large,statut,area_ratio,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_w,bbox_h,bbox_area,bbox_valid
FR15ABOM210821119_S3,Bombus_pomorum,worker,S3,data/images/orga_widecrop/Bombus_pomorum/worker/FR15ABOM210821119_S3.jpg,data/images/orga_cropping/Bombus_pomorum/worker/FR15ABOM210821119_S3.jpg,paire_exploitable,0.3899089428574651,0,0,1884,1413,1884,1413,2662092,True
FR15ABOM220821055_P1,Bombus_pomorum,worker,P1,data/images/orga_widecrop/Bombus_pomorum/worker/FR15ABOM220821055_P1.JPG,data/images/orga_cropping/Bombus_pomorum/worker/FR15ABOM220821055_P1.JPG,paire_exploitable,0.2320040969637292,0,0,2343,1757,2343,1757,4116651,True
FR15ABOM220821055_P2,Bombus_pomorum,worker,P2,data/images/orga_widecrop/Bombus_pomorum/worker/FR15ABOM220821055_P2.JPG,data/images/orga_cropping/Bombus_pomorum/worker/FR15ABOM220821055_P2.JPG,paire_exploitable,0.230883146587171,0,0,2337,1753,2337,1753,4096761,True
FR15ABOM220821055_S1,Bombus_pomorum,worker,S1,data/images/orga_widecrop/Bombus_pomorum/worker/FR15ABOM220821055_S1.jpg,data/images/orga_cropping/Bombus_pomorum/worker/FR15ABOM220821055_S1.jpg,paire_exploitable,0.4083339204223642,0,0,1928,1446,1928,1446,2787888,True
FR15ABOM220821055_S2,Bombus_pomorum,worker,S2,data/images/orga_widecrop/Bombus_pomorum/worker/FR15ABOM220821055_S2.jpg,data/images/orga_cropping/Bombus_pomorum/worker/FR15ABOM220821055_S2.jpg,paire_exploitable,0.4173489715298681,0,0,1949,1462,1949,1462,2849438,True
FR15ABOM220821055_S3,Bombus_pomorum,worker,S3,data/images/orga_widecrop/Bombus_pomorum/worker/FR15ABOM220821055_S3.jpg,data/images/orga_cropping/Bombus_pomorum/worker/FR15ABOM220821055_S3.jpg,paire_exploitable,0.4063595436729061,0,0,1924,1442,1924,1442,2774408,True
FR15_ABOM180720054_P1,Bombus_pomorum,worker,ABOM180720054,data/images/orga_widecrop/Bombus_pomorum/worker/FR15_ABOM180720054_P1.JPG,data/images/orga_cropping/Bombus_pomorum/worker/FR15_ABOM180720054_P1.JPG,paire_exploitable,0.2333594381203832,0,0,2350,1762,2350,1762,4140700,True
FR15_ABOM180720054_P2,Bombus_pomorum,worker,ABOM180720054,data/images/orga_widecrop/Bombus_pomorum/worker/FR15_ABOM180720054_P2.JPG,data/images/orga_cropping/Bombus_pomorum/worker/FR15_ABOM180720054_P2.JPG,paire_exploitable,0.2252540482708621,0,0,2309,1731,2309,1731,3996879,True
FR15_ABOM180720054_S1,Bombus_pomorum,worker,ABOM180720054,data/images/orga_widecrop/Bombus_pomorum/worker/FR15_ABOM180720054_S1.jpg,data/images/orga_cropping/Bombus_pomorum/worker/FR15_ABOM180720054_S1.jpg,paire_exploitable,0.4032667440110694,0,0,1916,1437,1916,1437,2753292,True
FR15_ABOM180720054_S2,Bombus_pomorum,worker,ABOM180720054,data/images/orga_widecrop/Bombus_pomorum/worker/FR15_ABOM180720054_S2.jpg,data/images/orga_cropping/Bombus_pomorum/worker/FR15_ABOM180720054_S2.jpg,paire_exploitable,0.3730555574677651,0,0,1843,1382,1843,1382,2547026,True
FR15_ABOM180720054_S3,Bombus_pomorum,worker,ABOM180720054,data/images/orga_widecrop/Bombus_pomorum/worker/FR15_ABOM180720054_S3.jpg,data/images/orga_cropping/Bombus_pomorum/worker/FR15_ABOM180720054_S3.jpg,paire_exploitable,0.3467474266825886,0,0,1776,1333,1776,1333,2367408,True
FR15_ABOM30072020040_P1,Bombus_pomorum,worker,ABOM30072020040,data/images/orga_widecrop/Bombus_pomorum/worker/FR15_ABOM30072020040_P1.JPG,data/images/orga_cropping/Bombus_pomorum/worker/FR15_ABOM30072020040_P1.JPG,paire_exploitable,0.2386193949099723,0,0,2376,1782,2376,1782,4234032,True
FR15_ABOM30072020040_P2,Bombus_pomorum,worker,ABOM30072020040,data/images/orga_widecrop/Bombus_pomorum/worker/FR15_ABOM30072020040_P2.JPG,data/images/orga_cropping/Bombus_pomorum/worker/FR15_ABOM30072020040_P2.JPG,paire_exploitable,0.2332601362318213,0,0,2349,1762,2349,1762,4138938,True
FR15_ABOM30072020040_S1,Bombus_pomorum,worker,ABOM30072020040,data/images/orga_widecrop/Bombus_pomorum/worker/FR15_ABOM30072020040_S1.jpg,data/images/orga_cropping/Bombus_pomorum/worker/FR15_ABOM30072020040_S1.jpg,paire_exploitable,0.4161365167277898,0,0,1946,1460,1946,1460,2841160,True
FR15_ABOM30072020040_S2,Bombus_pomorum,worker,ABOM30072020040,data/images/orga_widecrop/Bombus_pomorum/worker/FR15_ABOM30072020040_S2.jpg,data/images/orga_cropping/Bombus_pomorum/worker/FR15_ABOM30072020040_S2.jpg,paire_exploitable,0.4025654594505051,0,0,1914,1436,1914,1436,2748504,True
FR15_ABOM30072020040_S3,Bombus_pomorum,worker,ABOM30072020040,data/images/orga_widecrop/Bombus_pomorum/worker/FR15_ABOM30072020040_S3.jpg,data/images/orga_cropping/Bombus_pomorum/worker/FR15_ABOM30072020040_S3.jpg,paire_exploitable,0.4071346476608981,0,0,1925,1444,1925,1444,2779700,True
FR15_ABOM30072020044_P1,Bombus_pomorum,worker,ABOM30072020044,data/images/orga_widecrop/Bombus_pomorum/worker/FR15_ABOM30072020044_P1.JPG,data/images/orga_cropping/Bombus_pomorum/worker/FR15_ABOM30072020044_P1.JPG,paire_exploitable,0.2402289646814404,0,0,2384,1788,2384,1788,4262592,True
FR15_ABOM30072020044_P2,Bombus_pomorum,worker,ABOM30072020044,data/images/orga_widecrop/Bombus_pomorum/worker/FR15_ABOM30072020044_P2.JPG,data/images/orga_cropping/Bombus_pomorum/worker/FR15_ABOM30072020044_P2.JPG,paire_exploitable,0.2197265625,0,0,2280,1710,2280,1710,3898800,True
FR15_ABOM30072020044_S1,Bombus_pomorum,worker,ABOM30072020044,data/images/orga_widecrop/Bombus_pomorum/worker/FR15_ABOM30072020044_S1.jpg,data/images/orga_cropping/Bombus_pomorum/worker/FR15_ABOM30072020044_S1.jpg,paire_exploitable,0.392257982494543,0,0,1890,1417,1890,1417,2678130,True
FR15_ABOM30072020044_S2,Bombus_pomorum,worker,ABOM30072020044,data/images/orga_widecrop/Bombus_pomorum/worker/FR15_ABOM30072020044_S2.jpg,data/images/orga_cropping/Bombus_pomorum/worker/FR15_ABOM30072020044_S2.jpg,paire_exploitable,0.390599095917068,0,0,1886,1414,1886,1414,2666804,True
FR15_ABOM30072020044_S3,Bombus_pomorum,worker,ABOM30072020044,data/images/orga_widecrop/Bombus_pomorum/worker/FR15_ABOM30072020044_S3.jpg,data/images/orga_cropping/Bombus_pomorum/worker/FR15_ABOM30072020044_S3.jpg,paire_exploitable,0.3763015617349382,0,0,1851,1388,1851,1388,2569188,True
FR15_ABOM30072020045_P1,Bombus_pomorum,worker,ABOM30072020045,data/images/orga_widecrop/Bombus_pomorum/worker/FR15_ABOM30072020045_P1.JPG,data/images/orga_cropping/Bombus_pomorum/worker/FR15_ABOM30072020045_P1.JPG,paire_exploitable,0.2338231475069252,0,0,2352,1764,2352,1764,4148928,True
FR15_ABOM30072020045_P2,Bombus_pomorum,worker,ABOM30072020045,data/images/orga_widecrop/Bombus_pomorum/worker/FR15_ABOM30072020045_P2.JPG,data/images/orga_cropping/Bombus_pomorum/worker/FR15_ABOM30072020045_P2.JPG,paire_exploitable,0.2282890679103185,0,0,2324,1743,2324,1743,4050732,True
FR15_ABOM30072020045_S1,Bombus_pomorum,worker,ABOM30072020045,data/images/orga_widecrop/Bombus_pomorum/worker/FR15_ABOM30072020045_S1.jpg,data/images/orga_cropping/Bombus_pomorum/worker/FR15_ABOM30072020045_S1.jpg,paire_exploitable,0.3944059227787272,0,0,1895,1421,1895,1421,2692795,True
FR15_ABOM30072020045_S2,Bombus_pomorum,worker,ABOM30072020045,data/images/orga_widecrop/Bombus_pomorum/worker/FR15_ABOM30072020045_S2.jpg,data/images/orga_cropping/Bombus_pomorum/worker/FR15_ABOM30072020045_S2.jpg,paire_exploitable,0.4083339204223642,0,0,1928,1446,1928,1446,2787888,True
FR15_ABOM30072020045_S3,Bombus_pomorum,worker,ABOM30072020045,data/images/orga_widecrop/Bombus_pomorum/worker/FR15_ABOM30072020045_S3.jpg,data/images/orga_cropping/Bombus_pomorum/worker/FR15_ABOM30072020045_S3.jpg,paire_exploitable,0.389426187236826,0,0,1883,1412,1883,1412,2658796,True
FR15_ABOM30072020048_P1,Bombus_pomorum,worker,ABOM30072020048,data/images/orga_widecrop/Bombus_pomorum/worker/FR15_ABOM30072020048_P1.JPG,data/images/orga_cropping/Bombus_pomorum/worker/FR15_ABOM30072020048_P1.JPG,paire_exploitable,0.234619140625,0,0,2356,1767,2356,1767,4163052,True
FR15_ABOM30072020048_P2,Bombus_pomorum,worker,ABOM30072020048,data/images/orga_widecrop/Bombus_pomorum/worker/FR15_ABOM30072020048_P2.JPG,data/images/orga_cropping/Bombus_pomorum/worker/FR15_ABOM30072020048_P2.JPG,paire_exploitable,0.2371153263504155,0,0,2369,1776,2369,1776,4207344,True
FR15_ABOM30072020048_S1,Bombus_pomorum,worker,ABOM30072020048,data/images/orga_widecrop/Bombus_pomorum/worker/FR15_ABOM30072020048_S1.jpg,data/images/orga_cropping/Bombus_pomorum/worker/FR15_ABOM30072020048_S1.jpg,paire_exploitable,0.4388888652914088,0,0,1999,1499,1999,1499,2996501,True
FR15_ABOM30072020048_S2,Bombus_pomorum,worker,ABOM30072020048,data/images/orga_widecrop/Bombus_pomorum/worker/FR15_ABOM30072020048_S2.jpg,data/images/orga_cropping/Bombus_pomorum/worker/FR15_ABOM30072020048_S2.jpg,paire_exploitable,0.4264624485406089,0,0,1970,1478,1970,1478,2911660,True
FR15_ABOM30072020048_S3,Bombus_pomorum,worker,ABOM30072020048,data/images/orga_widecrop/Bombus_pomorum/worker/FR15_ABOM30072020048_S3.jpg,data/images/orga_cropping/Bombus_pomorum/worker/FR15_ABOM30072020048_S3.jpg,paire_exploitable,0.4163503587199418,0,0,1947,1460,1947,1460,2842620,True
FR15_ABOM30072020071_P1,Bombus_pomorum,worker,ABOM30072020071,data/images/orga_widecrop/Bombus_pomorum/worker/FR15_ABOM30072020071_P1.JPG,data/images/orga_cropping/Bombus_pomorum/worker/FR15_ABOM30072020071_P1.JPG,paire_exploitable,0.2327969904201292,0,0,2347,1760,2347,1760,4130720,True
FR15_ABOM30072020071_P2,Bombus_pomorum,worker,ABOM30072020071,data/images/orga_widecrop/Bombus_pomorum/worker/FR15_ABOM30072020071_P2.JPG,data/images/orga_cropping/Bombus_pomorum/worker/FR15_ABOM30072020071_P2.JPG,paire_exploitable,0.2333594381203832,0,0,2350,1762,2350,1762,4140700,True
FR15_ABOM30072020071_S1,Bombus_pomorum,worker,ABOM30072020071,data/images/orga_widecrop/Bombus_pomorum/worker/FR15_ABOM30072020071_S1.jpg,data/images/orga_cropping/Bombus_pomorum/worker/FR15_ABOM30072020071_S1.jpg,paire_exploitable,0.4173489715298681,0,0,1949,1462,1949,1462,2849438,True
FR15_ABOM30072020071_S2,Bombus_pomorum,worker,ABOM30072020071,data/images/orga_widecrop/Bombus_pomorum/worker/FR15_ABOM30072020071_S2.jpg,data/images/orga_cropping/Bombus_pomorum/worker/FR15_ABOM30072020071_S2.jpg,paire_exploitable,0.3798339092176298,0,0,1859,1395,1859,1395,2593305,True
FR15_ABOM30072020071_S3,Bombus_pomorum,worker,ABOM30072020071,data/images/orga_widecrop/Bombus_pomorum/worker/FR15_ABOM30072020071_S3.jpg,data/images/orga_cropping/Bombus_pomorum/worker/FR15_ABOM30072020071_S3.jpg,paire_exploitable,0.3543350092589188,0,0,1796,1347,1796,1347,2419212,True
POLLINIS4415_P1,Bombus_pomorum,worker,P1,data/images/orga_widecrop/Bombus_pomorum/worker/POLLINIS4415_P1.JPG,data/images/orga_cropping/Bombus_pomorum/worker/POLLINIS4415_P1.JPG,paire_exploitable,0.1753474083310295,0,0,705,529,705,529,372945,True
POLLINIS4415_P2,Bombus_pomorum,worker,P2,data/images/orga_widecrop/Bombus_pomorum/worker/POLLINIS4415_P2.JPG,data/images/orga_cropping/Bombus_pomorum/worker/POLLINIS4415_P2.JPG,paire_exploitable,0.133239720382185,0,0,704,527,704,527,371008,True
POLLINIS4415_S1,Bombus_pomorum,worker,S1,data/images/orga_widecrop/Bombus_pomorum/worker/POLLINIS4415_S1.jpg,data/images/orga_cropping/Bombus_pomorum/worker/POLLINIS4415_S1.jpg,paire_exploitable,0.4071346476608981,0,0,1925,1444,1925,1444,2779700,True
POLLINIS4415_S2,Bombus_pomorum,worker,S2,data/images/orga_widecrop/Bombus_pomorum/worker/POLLINIS4415_S2.jpg,data/images/orga_cropping/Bombus_pomorum/worker/POLLINIS4415_S2.jpg,paire_exploitable,0.381674561488434,0,0,1864,1398,1864,1398,2605872,True
POLLINIS4415_S3,Bombus_pomorum,worker,S3,data/images/orga_widecrop/Bombus_pomorum/worker/POLLINIS4415_S3.jpg,data/images/orga_cropping/Bombus_pomorum/worker/POLLINIS4415_S3.jpg,paire_exploitable,0.3570364487816938,0,0,1803,1352,1803,1352,2437656,True
CD388821b_P1,Bombus_pyrenaeus,male,P1,data/images/orga_widecrop/Bombus_pyrenaeus/male/CD388821b_P1.JPG,data/images/orga_cropping/Bombus_pyrenaeus/male/CD388821b_P1.JPG,paire_exploitable,0.3655472395879193,0,0,1116,837,1116,837,934092,True
CD388821b_P2,Bombus_pyrenaeus,male,P2,data/images/orga_widecrop/Bombus_pyrenaeus/male/CD388821b_P2.JPG,data/images/orga_cropping/Bombus_pyrenaeus/male/CD388821b_P2.JPG,paire_exploitable,0.257220496604208,0,0,1173,880,1173,880,1032240,True
CD388821c_P1,Bombus_pyrenaeus,male,P1,data/images/orga_widecrop/Bombus_pyrenaeus/male/CD388821c_P1.JPG,data/images/orga_cropping/Bombus_pyrenaeus/male/CD388821c_P1.JPG,paire_exploitable,0.4447558046437149,0,0,1111,833,1111,833,925463,True
CD388821d_P2,Bombus_pyrenaeus,male,P2,data/images/orga_widecrop/Bombus_pyrenaeus/male/CD388821d_P2.JPG,data/images/orga_cropping/Bombus_pyrenaeus/male/CD388821d_P2.JPG,paire_exploitable,0.4929861211356937,0,0,1204,902,1204,902,1086008,True
ABAURA8206_P2,Bombus_pyrenaeus,worker,P2,data/images/orga_widecrop/Bombus_pyrenaeus/worker/ABAURA8206_P2.JPG,data/images/orga_cropping/Bombus_pyrenaeus/worker/ABAURA8206_P2.JPG,paire_exploitable,0.3808481855166001,0,0,1016,762,1016,762,774192,True
ABAURA8212_P1,Bombus_pyrenaeus,worker,P1,data/images/orga_widecrop/Bombus_pyrenaeus/worker/ABAURA8212_P1.JPG,data/images/orga_cropping/Bombus_pyrenaeus/worker/ABAURA8212_P1.JPG,paire_exploitable,0.497298281433894,0,0,1195,896,1195,896,1070720,True
ABAURA8228b_P1,Bombus_pyrenaeus,worker,P1,data/images/orga_widecrop/Bombus_pyrenaeus/worker/ABAURA8228b_P1.JPG,data/images/orga_cropping/Bombus_pyrenaeus/worker/ABAURA8228b_P1.JPG,paire_exploitable,0.3562860268598159,0,0,1123,841,1123,841,944443,True
ABAURA8240d_P1,Bombus_pyrenaeus,worker,P1,data/images/orga_widecrop/Bombus_pyrenaeus/worker/ABAURA8240d_P1.JPG,data/images/orga_cropping/Bombus_pyrenaeus/worker/ABAURA8240d_P1.JPG,paire_exploitable,0.2880040767509631,0,0,1050,788,1050,788,827400,True
ABAURA8240d_P2,Bombus_pyrenaeus,worker,P2,data/images/orga_widecrop/Bombus_pyrenaeus/worker/ABAURA8240d_P2.JPG,data/images/orga_cropping/Bombus_pyrenaeus/worker/ABAURA8240d_P2.JPG,paire_exploitable,0.1999712633972961,0,0,965,724,965,724,698660,True
CD388623e_P1,Bombus_pyrenaeus,worker,P1,data/images/orga_widecrop/Bombus_pyrenaeus/worker/CD388623e_P1.JPG,data/images/orga_cropping/Bombus_pyrenaeus/worker/CD388623e_P1.JPG,paire_exploitable,0.3150041395789157,0,0,1097,822,1097,822,901734,True
CD388623e_P2,Bombus_pyrenaeus,worker,P2,data/images/orga_widecrop/Bombus_pyrenaeus/worker/CD388623e_P2.JPG,data/images/orga_cropping/Bombus_pyrenaeus/worker/CD388623e_P2.JPG,paire_exploitable,0.2546613626803012,0,0,1096,823,1096,823,902008,True
CD388861b_P2,Bombus_pyrenaeus,worker,P2,data/images/orga_widecrop/Bombus_pyrenaeus/worker/CD388861b_P2.JPG,data/images/orga_cropping/Bombus_pyrenaeus/worker/CD388861b_P2.JPG,paire_exploitable,0.2730555119219898,0,0,1144,857,1144,857,980408,True
ABAURA8204_P1,Bombus_ruderarius,male,P1,data/images/orga_widecrop/Bombus_ruderarius/male/ABAURA8204_P1.JPG,data/images/orga_cropping/Bombus_ruderarius/male/ABAURA8204_P1.JPG,paire_exploitable,0.1401358954889706,0,0,657,493,657,493,323901,True
ABAURA8204_P2,Bombus_ruderarius,male,P2,data/images/orga_widecrop/Bombus_ruderarius/male/ABAURA8204_P2.JPG,data/images/orga_cropping/Bombus_ruderarius/male/ABAURA8204_P2.JPG,paire_exploitable,0.1454540414121252,0,0,679,510,679,510,346290,True
ABAURA8204_S1,Bombus_ruderarius,male,S1,data/images/orga_widecrop/Bombus_ruderarius/male/ABAURA8204_S1.jpg,data/images/orga_cropping/Bombus_ruderarius/male/ABAURA8204_S1.jpg,paire_exploitable,0.3488087527567576,0,0,1782,1337,1782,1337,2382534,True
ABAURA8204_S2,Bombus_ruderarius,male,S2,data/images/orga_widecrop/Bombus_ruderarius/male/ABAURA8204_S2.jpg,data/images/orga_cropping/Bombus_ruderarius/male/ABAURA8204_S2.jpg,paire_exploitable,0.2409956776088833,0,0,1481,1111,1481,1111,1645391,True
ABAURA8204_S3,Bombus_ruderarius,male,S3,data/images/orga_widecrop/Bombus_ruderarius/male/ABAURA8204_S3.jpg,data/images/orga_cropping/Bombus_ruderarius/male/ABAURA8204_S3.jpg,paire_exploitable,0.2347453398190926,0,0,1461,1097,1461,1097,1602717,True
ABAURA8595_P1,Bombus_ruderarius,male,P1,data/images/orga_widecrop/Bombus_ruderarius/male/ABAURA8595_P1.JPG,data/images/orga_cropping/Bombus_ruderarius/male/ABAURA8595_P1.JPG,paire_exploitable,0.1797921813343995,0,0,710,532,710,532,377720,True
ABAURA8595_P2,Bombus_ruderarius,male,P2,data/images/orga_widecrop/Bombus_ruderarius/male/ABAURA8595_P2.JPG,data/images/orga_cropping/Bombus_ruderarius/male/ABAURA8595_P2.JPG,paire_exploitable,0.1323578252148955,0,0,698,523,698,523,365054,True
ABAURA8595_S1,Bombus_ruderarius,male,S1,data/images/orga_widecrop/Bombus_ruderarius/male/ABAURA8595_S1.jpg,data/images/orga_cropping/Bombus_ruderarius/male/ABAURA8595_S1.jpg,paire_exploitable,0.3570364487816938,0,0,1803,1352,1803,1352,2437656,True
ABAURA8595_S2,Bombus_ruderarius,male,S2,data/images/orga_widecrop/Bombus_ruderarius/male/ABAURA8595_S2.jpg,data/images/orga_cropping/Bombus_ruderarius/male/ABAURA8595_S2.jpg,paire_exploitable,0.3669525050316747,0,0,1828,1371,1828,1371,2506188,True
ABAURA8595_S3,Bombus_ruderarius,male,S3,data/images/orga_widecrop/Bombus_ruderarius/male/ABAURA8595_S3.jpg,data/images/orga_cropping/Bombus_ruderarius/male/ABAURA8595_S3.jpg,paire_exploitable,0.3944059227787272,0,0,1895,1421,1895,1421,2692795,True
ABAURA8602_P1,Bombus_ruderarius,male,P1,data/images/orga_widecrop/Bombus_ruderarius/male/ABAURA8602_P1.JPG,data/images/orga_cropping/Bombus_ruderarius/male/ABAURA8602_P1.JPG,paire_exploitable,0.1346543498682974,0,0,684,513,684,513,350892,True
ABAURA8602_P2,Bombus_ruderarius,male,P2,data/images/orga_widecrop/Bombus_ruderarius/male/ABAURA8602_P2.JPG,data/images/orga_cropping/Bombus_ruderarius/male/ABAURA8602_P2.JPG,paire_exploitable,0.1248058530414789,0,0,698,523,698,523,365054,True
ABAURA8602_S1,Bombus_ruderarius,male,S1,data/images/orga_widecrop/Bombus_ruderarius/male/ABAURA8602_S1.jpg,data/images/orga_cropping/Bombus_ruderarius/male/ABAURA8602_S1.jpg,paire_exploitable,0.3409171565869704,0,0,1762,1321,1762,1321,2327602,True
ABAURA8602_S2,Bombus_ruderarius,male,S2,data/images/orga_widecrop/Bombus_ruderarius/male/ABAURA8602_S2.jpg,data/images/orga_cropping/Bombus_ruderarius/male/ABAURA8602_S2.jpg,paire_exploitable,0.3487018839040107,0,0,1782,1336,1782,1336,2380752,True
ABAURA8602_S3,Bombus_ruderarius,male,S3,data/images/orga_widecrop/Bombus_ruderarius/male/ABAURA8602_S3.jpg,data/images/orga_cropping/Bombus_ruderarius/male/ABAURA8602_S3.jpg,paire_exploitable,0.3273789079440982,0,0,1726,1295,1726,1295,2235170,True
ABAURA8852_P1,Bombus_ruderarius,male,P1,data/images/orga_widecrop/Bombus_ruderarius/male/ABAURA8852_P1.JPG,data/images/orga_cropping/Bombus_ruderarius/male/ABAURA8852_P1.JPG,paire_exploitable,0.0787028654913103,0,0,686,512,686,512,351232,True
ABAURA8852_P2,Bombus_ruderarius,male,P2,data/images/orga_widecrop/Bombus_ruderarius/male/ABAURA8852_P2.JPG,data/images/orga_cropping/Bombus_ruderarius/male/ABAURA8852_P2.JPG,paire_exploitable,0.1007718653579238,0,0,696,522,696,522,363312,True
ABAURA8852_S1,Bombus_ruderarius,male,S1,data/images/orga_widecrop/Bombus_ruderarius/male/ABAURA8852_S1.jpg,data/images/orga_cropping/Bombus_ruderarius/male/ABAURA8852_S1.jpg,paire_exploitable,0.3970468713818045,0,0,1901,1426,1901,1426,2710826,True
ABAURA8852_S2,Bombus_ruderarius,male,S2,data/images/orga_widecrop/Bombus_ruderarius/male/ABAURA8852_S2.jpg,data/images/orga_cropping/Bombus_ruderarius/male/ABAURA8852_S2.jpg,paire_exploitable,0.4107377387615414,0,0,1934,1450,1934,1450,2804300,True
ABAURA8852_S3,Bombus_ruderarius,male,S3,data/images/orga_widecrop/Bombus_ruderarius/male/ABAURA8852_S3.jpg,data/images/orga_cropping/Bombus_ruderarius/male/ABAURA8852_S3.jpg,paire_exploitable,0.2900872152245537,0,0,1626,1219,1626,1219,1982094,True
ABAURA8885b_P1,Bombus_ruderarius,male,P1,data/images/orga_widecrop/Bombus_ruderarius/male/ABAURA8885b_P1.JPG,data/images/orga_cropping/Bombus_ruderarius/male/ABAURA8885b_P1.JPG,paire_exploitable,0.0878302875644459,0,0,726,545,726,545,395670,True
ABAURA8885b_P2,Bombus_ruderarius,male,P2,data/images/orga_widecrop/Bombus_ruderarius/male/ABAURA8885b_P2.JPG,data/images/orga_cropping/Bombus_ruderarius/male/ABAURA8885b_P2.JPG,paire_exploitable,0.1334313526529912,0,0,723,542,723,542,391866,True
ABAURA8885b_S1,Bombus_ruderarius,male,S1,data/images/orga_widecrop/Bombus_ruderarius/male/ABAURA8885b_S1.jpg,data/images/orga_cropping/Bombus_ruderarius/male/ABAURA8885b_S1.jpg,paire_exploitable,0.3306107049008337,0,0,1735,1301,1735,1301,2257235,True
ABAURA8885b_S2,Bombus_ruderarius,male,S2,data/images/orga_widecrop/Bombus_ruderarius/male/ABAURA8885b_S2.jpg,data/images/orga_cropping/Bombus_ruderarius/male/ABAURA8885b_S2.jpg,paire_exploitable,0.277247021627774,0,0,1588,1192,1588,1192,1892896,True
ABAURA8885b_S3,Bombus_ruderarius,male,S3,data/images/orga_widecrop/Bombus_ruderarius/male/ABAURA8885b_S3.jpg,data/images/orga_cropping/Bombus_ruderarius/male/ABAURA8885b_S3.jpg,paire_exploitable,0.2848609682853285,0,0,1610,1208,1610,1208,1944880,True
ABAURA8885c_P1,Bombus_ruderarius,male,P1,data/images/orga_widecrop/Bombus_ruderarius/male/ABAURA8885c_P1.JPG,data/images/orga_cropping/Bombus_ruderarius/male/ABAURA8885c_P1.JPG,paire_exploitable,0.1076398538417992,0,0,709,531,709,531,376479,True
ABAURA8885c_P2,Bombus_ruderarius,male,P2,data/images/orga_widecrop/Bombus_ruderarius/male/ABAURA8885c_P2.JPG,data/images/orga_cropping/Bombus_ruderarius/male/ABAURA8885c_P2.JPG,paire_exploitable,0.0789316918189038,0,0,708,530,708,530,375240,True
ABAURA8885c_S1,Bombus_ruderarius,male,S1,data/images/orga_widecrop/Bombus_ruderarius/male/ABAURA8885c_S1.jpg,data/images/orga_cropping/Bombus_ruderarius/male/ABAURA8885c_S1.jpg,paire_exploitable,0.3119515264143926,0,0,1685,1264,1685,1264,2129840,True
