id,espece,role,appareil,chemin_wide,chemin_crop_large,statut,area_ratio
2013.0265_S3,Bombus_pratorum,male,S3,data/images/orga_widecrop/Bombus_pratorum/male/2013.0265_S3.jpg,data/images/orga_cropping/Bombus_pratorum/male/2013.0265_S3.jpg,wide_non_crope,1.0
2019.02059_P1,Bombus_pratorum,male,P1,data/images/orga_widecrop/Bombus_pratorum/male/2019.02059_P1.JPG,data/images/orga_cropping/Bombus_pratorum/male/2019.02059_P1.JPG,wide_non_crope,1.0
2019.02059_P2,Bombus_pratorum,male,P2,data/images/orga_widecrop/Bombus_pratorum/male/2019.02059_P2.JPG,data/images/orga_cropping/Bombus_pratorum/male/2019.02059_P2.JPG,wide_non_crope,1.0
2019.02059_S1,Bombus_pratorum,male,S1,data/images/orga_widecrop/Bombus_pratorum/male/2019.02059_S1.jpg,data/images/orga_cropping/Bombus_pratorum/male/2019.02059_S1.jpg,wide_non_crope,1.0
2019.02059_S2,Bombus_pratorum,male,S2,data/images/orga_widecrop/Bombus_pratorum/male/2019.02059_S2.jpg,data/images/orga_cropping/Bombus_pratorum/male/2019.02059_S2.jpg,wide_non_crope,1.0
2019.02059_S3,Bombus_pratorum,male,S3,data/images/orga_widecrop/Bombus_pratorum/male/2019.02059_S3.jpg,data/images/orga_cropping/Bombus_pratorum/male/2019.02059_S3.jpg,wide_non_crope,1.0
2019.02073_P1,Bombus_pratorum,male,P1,data/images/orga_widecrop/Bombus_pratorum/male/2019.02073_P1.JPG,data/images/orga_cropping/Bombus_pratorum/male/2019.02073_P1.JPG,wide_non_crope,1.0
2019.02073_P2,Bombus_pratorum,male,P2,data/images/orga_widecrop/Bombus_pratorum/male/2019.02073_P2.JPG,data/images/orga_cropping/Bombus_pratorum/male/2019.02073_P2.JPG,wide_non_crope,1.0
2019.02073_S1,Bombus_pratorum,male,S1,data/images/orga_widecrop/Bombus_pratorum/male/2019.02073_S1.jpg,data/images/orga_cropping/Bombus_pratorum/male/2019.02073_S1.jpg,wide_non_crope,1.0
2019.02073_S2,Bombus_pratorum,male,S2,data/images/orga_widecrop/Bombus_pratorum/male/2019.02073_S2.jpg,data/images/orga_cropping/Bombus_pratorum/male/2019.02073_S2.jpg,wide_non_crope,1.0
2019.02073_S3,Bombus_pratorum,male,S3,data/images/orga_widecrop/Bombus_pratorum/male/2019.02073_S3.jpg,data/images/orga_cropping/Bombus_pratorum/male/2019.02073_S3.jpg,wide_non_crope,1.0
2019.02080_P1,Bombus_pratorum,male,P1,data/images/orga_widecrop/Bombus_pratorum/male/2019.02080_P1.JPG,data/images/orga_cropping/Bombus_pratorum/male/2019.02080_P1.JPG,wide_non_crope,1.0
2019.02080_P2,Bombus_pratorum,male,P2,data/images/orga_widecrop/Bombus_pratorum/male/2019.02080_P2.JPG,data/images/orga_cropping/Bombus_pratorum/male/2019.02080_P2.JPG,wide_non_crope,1.0
2019.02080_S1,Bombus_pratorum,male,S1,data/images/orga_widecrop/Bombus_pratorum/male/2019.02080_S1.jpg,data/images/orga_cropping/Bombus_pratorum/male/2019.02080_S1.jpg,wide_non_crope,1.0
2019.02080_S2,Bombus_pratorum,male,S2,data/images/orga_widecrop/Bombus_pratorum/male/2019.02080_S2.jpg,data/images/orga_cropping/Bombus_pratorum/male/2019.02080_S2.jpg,wide_non_crope,1.0
2019.02080_S3,Bombus_pratorum,male,S3,data/images/orga_widecrop/Bombus_pratorum/male/2019.02080_S3.jpg,data/images/orga_cropping/Bombus_pratorum/male/2019.02080_S3.jpg,wide_non_crope,1.0
2019.02175_P1,Bombus_pratorum,male,P1,data/images/orga_widecrop/Bombus_pratorum/male/2019.02175_P1.JPG,data/images/orga_cropping/Bombus_pratorum/male/2019.02175_P1.JPG,wide_non_crope,1.0
2019.02175_P2,Bombus_pratorum,male,P2,data/images/orga_widecrop/Bombus_pratorum/male/2019.02175_P2.JPG,data/images/orga_cropping/Bombus_pratorum/male/2019.02175_P2.JPG,wide_non_crope,1.0
2019.02175_S1,Bombus_pratorum,male,S1,data/images/orga_widecrop/Bombus_pratorum/male/2019.02175_S1.jpg,data/images/orga_cropping/Bombus_pratorum/male/2019.02175_S1.jpg,wide_non_crope,1.0
2019.02175_S2,Bombus_pratorum,male,S2,data/images/orga_widecrop/Bombus_pratorum/male/2019.02175_S2.jpg,data/images/orga_cropping/Bombus_pratorum/male/2019.02175_S2.jpg,wide_non_crope,1.0
2019.02175_S3,Bombus_pratorum,male,S3,data/images/orga_widecrop/Bombus_pratorum/male/2019.02175_S3.jpg,data/images/orga_cropping/Bombus_pratorum/male/2019.02175_S3.jpg,wide_non_crope,1.0
2020.00301_P1,Bombus_pratorum,male,P1,data/images/orga_widecrop/Bombus_pratorum/male/2020.00301_P1.JPG,data/images/orga_cropping/Bombus_pratorum/male/2020.00301_P1.JPG,wide_non_crope,1.0
2020.00301_P2,Bombus_pratorum,male,P2,data/images/orga_widecrop/Bombus_pratorum/male/2020.00301_P2.JPG,data/images/orga_cropping/Bombus_pratorum/male/2020.00301_P2.JPG,wide_non_crope,1.0
2020.00301_S1,Bombus_pratorum,male,S1,data/images/orga_widecrop/Bombus_pratorum/male/2020.00301_S1.jpg,data/images/orga_cropping/Bombus_pratorum/male/2020.00301_S1.jpg,wide_non_crope,1.0
2020.00301_S2,Bombus_pratorum,male,S2,data/images/orga_widecrop/Bombus_pratorum/male/2020.00301_S2.jpg,data/images/orga_cropping/Bombus_pratorum/male/2020.00301_S2.jpg,wide_non_crope,1.0
2020.00301_S3,Bombus_pratorum,male,S3,data/images/orga_widecrop/Bombus_pratorum/male/2020.00301_S3.jpg,data/images/orga_cropping/Bombus_pratorum/male/2020.00301_S3.jpg,wide_non_crope,1.0
2020.03926_P1,Bombus_pratorum,male,P1,data/images/orga_widecrop/Bombus_pratorum/male/2020.03926_P1.JPG,data/images/orga_cropping/Bombus_pratorum/male/2020.03926_P1.JPG,wide_non_crope,1.0
2020.03926_P2,Bombus_pratorum,male,P2,data/images/orga_widecrop/Bombus_pratorum/male/2020.03926_P2.JPG,data/images/orga_cropping/Bombus_pratorum/male/2020.03926_P2.JPG,wide_non_crope,1.0
2020.03926_S1,Bombus_pratorum,male,S1,data/images/orga_widecrop/Bombus_pratorum/male/2020.03926_S1.jpg,data/images/orga_cropping/Bombus_pratorum/male/2020.03926_S1.jpg,wide_non_crope,1.0
2020.03926_S2,Bombus_pratorum,male,S2,data/images/orga_widecrop/Bombus_pratorum/male/2020.03926_S2.jpg,data/images/orga_cropping/Bombus_pratorum/male/2020.03926_S2.jpg,wide_non_crope,1.0
2020.03926_S3,Bombus_pratorum,male,S3,data/images/orga_widecrop/Bombus_pratorum/male/2020.03926_S3.jpg,data/images/orga_cropping/Bombus_pratorum/male/2020.03926_S3.jpg,wide_non_crope,1.0
ABAURA8233_P1,Bombus_pratorum,male,P1,data/images/orga_widecrop/Bombus_pratorum/male/ABAURA8233_P1.JPG,data/images/orga_cropping/Bombus_pratorum/male/ABAURA8233_P1.JPG,wide_non_crope,1.0
ABAURA8233_P2,Bombus_pratorum,male,P2,data/images/orga_widecrop/Bombus_pratorum/male/ABAURA8233_P2.JPG,data/images/orga_cropping/Bombus_pratorum/male/ABAURA8233_P2.JPG,wide_non_crope,1.0
ABAURA8233_S1,Bombus_pratorum,male,S1,data/images/orga_widecrop/Bombus_pratorum/male/ABAURA8233_S1.jpg,data/images/orga_cropping/Bombus_pratorum/male/ABAURA8233_S1.jpg,wide_non_crope,1.0
ABAURA8233_S2,Bombus_pratorum,male,S2,data/images/orga_widecrop/Bombus_pratorum/male/ABAURA8233_S2.jpg,data/images/orga_cropping/Bombus_pratorum/male/ABAURA8233_S2.jpg,wide_non_crope,1.0
ABAURA8233_S3,Bombus_pratorum,male,S3,data/images/orga_widecrop/Bombus_pratorum/male/ABAURA8233_S3.jpg,data/images/orga_cropping/Bombus_pratorum/male/ABAURA8233_S3.jpg,wide_non_crope,1.0
ABAURA8238_P1,Bombus_pratorum,male,P1,data/images/orga_widecrop/Bombus_pratorum/male/ABAURA8238_P1.JPG,data/images/orga_cropping/Bombus_pratorum/male/ABAURA8238_P1.JPG,wide_non_crope,1.0
ABAURA8238_P2,Bombus_pratorum,male,P2,data/images/orga_widecrop/Bombus_pratorum/male/ABAURA8238_P2.JPG,data/images/orga_cropping/Bombus_pratorum/male/ABAURA8238_P2.JPG,wide_non_crope,1.0
ABAURA8238_S1,Bombus_pratorum,male,S1,data/images/orga_widecrop/Bombus_pratorum/male/ABAURA8238_S1.jpg,data/images/orga_cropping/Bombus_pratorum/male/ABAURA8238_S1.jpg,wide_non_crope,1.0
ABAURA8238_S2,Bombus_pratorum,male,S2,data/images/orga_widecrop/Bombus_pratorum/male/ABAURA8238_S2.jpg,data/images/orga_cropping/Bombus_pratorum/male/ABAURA8238_S2.jpg,wide_non_crope,1.0
ABAURA8238_S3,Bombus_pratorum,male,S3,data/images/orga_widecrop/Bombus_pratorum/male/ABAURA8238_S3.jpg,data/images/orga_cropping/Bombus_pratorum/male/ABAURA8238_S3.jpg,wide_non_crope,1.0
ABAURA8607_P1,Bombus_pratorum,male,P1,data/images/orga_widecrop/Bombus_pratorum/male/ABAURA8607_P1.JPG,data/images/orga_cropping/Bombus_pratorum/male/ABAURA8607_P1.JPG,wide_non_crope,1.0
ABAURA8607_P2,Bombus_pratorum,male,P2,data/images/orga_widecrop/Bombus_pratorum/male/ABAURA8607_P2.JPG,data/images/orga_cropping/Bombus_pratorum/male/ABAURA8607_P2.JPG,wide_non_crope,1.0
ABAURA8607_S1,Bombus_pratorum,male,S1,data/images/orga_widecrop/Bombus_pratorum/male/ABAURA8607_S1.jpg,data/images/orga_cropping/Bombus_pratorum/male/ABAURA8607_S1.jpg,wide_non_crope,1.0
ABAURA8607_S2,Bombus_pratorum,male,S2,data/images/orga_widecrop/Bombus_pratorum/male/ABAURA8607_S2.jpg,data/images/orga_cropping/Bombus_pratorum/male/ABAURA8607_S2.jpg,wide_non_crope,1.0
ABAURA8607_S3,Bombus_pratorum,male,S3,data/images/orga_widecrop/Bombus_pratorum/male/ABAURA8607_S3.jpg,data/images/orga_cropping/Bombus_pratorum/male/ABAURA8607_S3.jpg,wide_non_crope,1.0
ABAURA8747_P1,Bombus_pratorum,male,P1,data/images/orga_widecrop/Bombus_pratorum/male/ABAURA8747_P1.JPG,data/images/orga_cropping/Bombus_pratorum/male/ABAURA8747_P1.JPG,wide_non_crope,1.0
ABAURA8747_P2,Bombus_pratorum,male,P2,data/images/orga_widecrop/Bombus_pratorum/male/ABAURA8747_P2.JPG,data/images/orga_cropping/Bombus_pratorum/male/ABAURA8747_P2.JPG,wide_non_crope,1.0
ABAURA8747_S1,Bombus_pratorum,male,S1,data/images/orga_widecrop/Bombus_pratorum/male/ABAURA8747_S1.jpg,data/images/orga_cropping/Bombus_pratorum/male/ABAURA8747_S1.jpg,wide_non_crope,1.0
ABAURA8747_S2,Bombus_pratorum,male,S2,data/images/orga_widecrop/Bombus_pratorum/male/ABAURA8747_S2.jpg,data/images/orga_cropping/Bombus_pratorum/male/ABAURA8747_S2.jpg,wide_non_crope,1.0
ABAURA8747_S3,Bombus_pratorum,male,S3,data/images/orga_widecrop/Bombus_pratorum/male/ABAURA8747_S3.jpg,data/images/orga_cropping/Bombus_pratorum/male/ABAURA8747_S3.jpg,wide_non_crope,1.0
ABAURA8764_P1,Bombus_pratorum,male,P1,data/images/orga_widecrop/Bombus_pratorum/male/ABAURA8764_P1.JPG,data/images/orga_cropping/Bombus_pratorum/male/ABAURA8764_P1.JPG,wide_non_crope,1.0
ABAURA8764_P2,Bombus_pratorum,male,P2,data/images/orga_widecrop/Bombus_pratorum/male/ABAURA8764_P2.JPG,data/images/orga_cropping/Bombus_pratorum/male/ABAURA8764_P2.JPG,wide_non_crope,1.0
ABAURA8764_S1,Bombus_pratorum,male,S1,data/images/orga_widecrop/Bombus_pratorum/male/ABAURA8764_S1.jpg,data/images/orga_cropping/Bombus_pratorum/male/ABAURA8764_S1.jpg,wide_non_crope,1.0
ABAURA8764_S2,Bombus_pratorum,male,S2,data/images/orga_widecrop/Bombus_pratorum/male/ABAURA8764_S2.jpg,data/images/orga_cropping/Bombus_pratorum/male/ABAURA8764_S2.jpg,wide_non_crope,1.0
ABAURA8764_S3,Bombus_pratorum,male,S3,data/images/orga_widecrop/Bombus_pratorum/male/ABAURA8764_S3.jpg,data/images/orga_cropping/Bombus_pratorum/male/ABAURA8764_S3.jpg,wide_non_crope,1.0
AGR.2016.1415_P1,Bombus_pratorum,male,P1,data/images/orga_widecrop/Bombus_pratorum/male/AGR.2016.1415_P1.JPG,data/images/orga_cropping/Bombus_pratorum/male/AGR.2016.1415_P1.JPG,wide_non_crope,1.0
AGR.2016.1415_P2,Bombus_pratorum,male,P2,data/images/orga_widecrop/Bombus_pratorum/male/AGR.2016.1415_P2.JPG,data/images/orga_cropping/Bombus_pratorum/male/AGR.2016.1415_P2.JPG,wide_non_crope,1.0
AGR.2016.1415_S1,Bombus_pratorum,male,S1,data/images/orga_widecrop/Bombus_pratorum/male/AGR.2016.1415_S1.jpg,data/images/orga_cropping/Bombus_pratorum/male/AGR.2016.1415_S1.jpg,wide_non_crope,1.0
AGR.2016.1415_S2,Bombus_pratorum,male,S2,data/images/orga_widecrop/Bombus_pratorum/male/AGR.2016.1415_S2.jpg,data/images/orga_cropping/Bombus_pratorum/male/AGR.2016.1415_S2.jpg,wide_non_crope,1.0
AGR.2016.1415_S3,Bombus_pratorum,male,S3,data/images/orga_widecrop/Bombus_pratorum/male/AGR.2016.1415_S3.jpg,data/images/orga_cropping/Bombus_pratorum/male/AGR.2016.1415_S3.jpg,wide_non_crope,1.0
CD388229_P1,Bombus_pratorum,male,P1,data/images/orga_widecrop/Bombus_pratorum/male/CD388229_P1.JPG,data/images/orga_cropping/Bombus_pratorum/male/CD388229_P1.JPG,wide_non_crope,1.0
CD388229_P2,Bombus_pratorum,male,P2,data/images/orga_widecrop/Bombus_pratorum/male/CD388229_P2.JPG,data/images/orga_cropping/Bombus_pratorum/male/CD388229_P2.JPG,wide_non_crope,1.0
CD388229_S1,Bombus_pratorum,male,S1,data/images/orga_widecrop/Bombus_pratorum/male/CD388229_S1.jpg,data/images/orga_cropping/Bombus_pratorum/male/CD388229_S1.jpg,wide_non_crope,1.0
CD388229_S2,Bombus_pratorum,male,S2,data/images/orga_widecrop/Bombus_pratorum/male/CD388229_S2.jpg,data/images/orga_cropping/Bombus_pratorum/male/CD388229_S2.jpg,wide_non_crope,1.0
CD388229_S3,Bombus_pratorum,male,S3,data/images/orga_widecrop/Bombus_pratorum/male/CD388229_S3.jpg,data/images/orga_cropping/Bombus_pratorum/male/CD388229_S3.jpg,wide_non_crope,1.0
CD388230_P1,Bombus_pratorum,male,P1,data/images/orga_widecrop/Bombus_pratorum/male/CD388230_P1.JPG,data/images/orga_cropping/Bombus_pratorum/male/CD388230_P1.JPG,wide_non_crope,1.0
CD388230_P2,Bombus_pratorum,male,P2,data/images/orga_widecrop/Bombus_pratorum/male/CD388230_P2.JPG,data/images/orga_cropping/Bombus_pratorum/male/CD388230_P2.JPG,wide_non_crope,1.0
CD388230_S1,Bombus_pratorum,male,S1,data/images/orga_widecrop/Bombus_pratorum/male/CD388230_S1.jpg,data/images/orga_cropping/Bombus_pratorum/male/CD388230_S1.jpg,wide_non_crope,1.0
CD388230_S2,Bombus_pratorum,male,S2,data/images/orga_widecrop/Bombus_pratorum/male/CD388230_S2.jpg,data/images/orga_cropping/Bombus_pratorum/male/CD388230_S2.jpg,wide_non_crope,1.0
CD388230_S3,Bombus_pratorum,male,S3,data/images/orga_widecrop/Bombus_pratorum/male/CD388230_S3.jpg,data/images/orga_cropping/Bombus_pratorum/male/CD388230_S3.jpg,wide_non_crope,1.0
CD388230b_P1,Bombus_pratorum,male,P1,data/images/orga_widecrop/Bombus_pratorum/male/CD388230b_P1.JPG,data/images/orga_cropping/Bombus_pratorum/male/CD388230b_P1.JPG,wide_non_crope,1.0
CD388230b_P2,Bombus_pratorum,male,P2,data/images/orga_widecrop/Bombus_pratorum/male/CD388230b_P2.JPG,data/images/orga_cropping/Bombus_pratorum/male/CD388230b_P2.JPG,wide_non_crope,1.0
CD388230b_S1,Bombus_pratorum,male,S1,data/images/orga_widecrop/Bombus_pratorum/male/CD388230b_S1.jpg,data/images/orga_cropping/Bombus_pratorum/male/CD388230b_S1.jpg,wide_non_crope,1.0
CD388230b_S2,Bombus_pratorum,male,S2,data/images/orga_widecrop/Bombus_pratorum/male/CD388230b_S2.jpg,data/images/orga_cropping/Bombus_pratorum/male/CD388230b_S2.jpg,wide_non_crope,1.0
CD388230b_S3,Bombus_pratorum,male,S3,data/images/orga_widecrop/Bombus_pratorum/male/CD388230b_S3.jpg,data/images/orga_cropping/Bombus_pratorum/male/CD388230b_S3.jpg,wide_non_crope,1.0
CD388861_P1,Bombus_pratorum,male,P1,data/images/orga_widecrop/Bombus_pratorum/male/CD388861_P1.JPG,data/images/orga_cropping/Bombus_pratorum/male/CD388861_P1.JPG,wide_non_crope,1.0
CD388861_P2,Bombus_pratorum,male,P2,data/images/orga_widecrop/Bombus_pratorum/male/CD388861_P2.JPG,data/images/orga_cropping/Bombus_pratorum/male/CD388861_P2.JPG,wide_non_crope,1.0
CD388861_S1,Bombus_pratorum,male,S1,data/images/orga_widecrop/Bombus_pratorum/male/CD388861_S1.jpg,data/images/orga_cropping/Bombus_pratorum/male/CD388861_S1.jpg,wide_non_crope,1.0
CD388861_S2,Bombus_pratorum,male,S2,data/images/orga_widecrop/Bombus_pratorum/male/CD388861_S2.jpg,data/images/orga_cropping/Bombus_pratorum/male/CD388861_S2.jpg,wide_non_crope,1.0
CD388861_S3,Bombus_pratorum,male,S3,data/images/orga_widecrop/Bombus_pratorum/male/CD388861_S3.jpg,data/images/orga_cropping/Bombus_pratorum/male/CD388861_S3.jpg,wide_non_crope,1.0
N126_P1,Bombus_pratorum,male,P1,data/images/orga_widecrop/Bombus_pratorum/male/N126_P1.JPG,data/images/orga_cropping/Bombus_pratorum/male/N126_P1.JPG,wide_non_crope,1.0
N126_P2,Bombus_pratorum,male,P2,data/images/orga_widecrop/Bombus_pratorum/male/N126_P2.JPG,data/images/orga_cropping/Bombus_pratorum/male/N126_P2.JPG,wide_non_crope,1.0
N126_P3,Bombus_pratorum,male,P3,data/images/orga_widecrop/Bombus_pratorum/male/N126_P3.JPG,data/images/orga_cropping/Bombus_pratorum/male/N126_P3.JPG,wide_non_crope,1.0
N126_S1,Bombus_pratorum,male,S1,data/images/orga_widecrop/Bombus_pratorum/male/N126_S1.jpg,data/images/orga_cropping/Bombus_pratorum/male/N126_S1.jpg,wide_non_crope,1.0
N126_S2,Bombus_pratorum,male,S2,data/images/orga_widecrop/Bombus_pratorum/male/N126_S2.jpg,data/images/orga_cropping/Bombus_pratorum/male/N126_S2.jpg,wide_non_crope,1.0
N126_S3,Bombus_pratorum,male,S3,data/images/orga_widecrop/Bombus_pratorum/male/N126_S3.jpg,data/images/orga_cropping/Bombus_pratorum/male/N126_S3.jpg,wide_non_crope,1.0
N384_P1,Bombus_pratorum,male,P1,data/images/orga_widecrop/Bombus_pratorum/male/N384_P1.JPG,data/images/orga_cropping/Bombus_pratorum/male/N384_P1.JPG,wide_non_crope,1.0
N384_P2,Bombus_pratorum,male,P2,data/images/orga_widecrop/Bombus_pratorum/male/N384_P2.JPG,data/images/orga_cropping/Bombus_pratorum/male/N384_P2.JPG,wide_non_crope,1.0
N384_S1,Bombus_pratorum,male,S1,data/images/orga_widecrop/Bombus_pratorum/male/N384_S1.jpg,data/images/orga_cropping/Bombus_pratorum/male/N384_S1.jpg,wide_non_crope,1.0
N384_S2,Bombus_pratorum,male,S2,data/images/orga_widecrop/Bombus_pratorum/male/N384_S2.jpg,data/images/orga_cropping/Bombus_pratorum/male/N384_S2.jpg,wide_non_crope,1.0
N384_S3,Bombus_pratorum,male,S3,data/images/orga_widecrop/Bombus_pratorum/male/N384_S3.jpg,data/images/orga_cropping/Bombus_pratorum/male/N384_S3.jpg,wide_non_crope,1.0
N385_P1,Bombus_pratorum,male,P1,data/images/orga_widecrop/Bombus_pratorum/male/N385_P1.JPG,data/images/orga_cropping/Bombus_pratorum/male/N385_P1.JPG,wide_non_crope,1.0
N385_P2,Bombus_pratorum,male,P2,data/images/orga_widecrop/Bombus_pratorum/male/N385_P2.JPG,data/images/orga_cropping/Bombus_pratorum/male/N385_P2.JPG,wide_non_crope,1.0
N385_S1,Bombus_pratorum,male,S1,data/images/orga_widecrop/Bombus_pratorum/male/N385_S1.jpg,data/images/orga_cropping/Bombus_pratorum/male/N385_S1.jpg,wide_non_crope,1.0
N385_S2,Bombus_pratorum,male,S2,data/images/orga_widecrop/Bombus_pratorum/male/N385_S2.jpg,data/images/orga_cropping/Bombus_pratorum/male/N385_S2.jpg,wide_non_crope,1.0
N385_S3,Bombus_pratorum,male,S3,data/images/orga_widecrop/Bombus_pratorum/male/N385_S3.jpg,data/images/orga_cropping/Bombus_pratorum/male/N385_S3.jpg,wide_non_crope,1.0
N628_P1,Bombus_pratorum,male,P1,data/images/orga_widecrop/Bombus_pratorum/male/N628_P1.JPG,data/images/orga_cropping/Bombus_pratorum/male/N628_P1.JPG,wide_non_crope,1.0
N628_P2,Bombus_pratorum,male,P2,data/images/orga_widecrop/Bombus_pratorum/male/N628_P2.JPG,data/images/orga_cropping/Bombus_pratorum/male/N628_P2.JPG,wide_non_crope,1.0
N628_S1,Bombus_pratorum,male,S1,data/images/orga_widecrop/Bombus_pratorum/male/N628_S1.jpg,data/images/orga_cropping/Bombus_pratorum/male/N628_S1.jpg,wide_non_crope,1.0
N628_S2,Bombus_pratorum,male,S2,data/images/orga_widecrop/Bombus_pratorum/male/N628_S2.jpg,data/images/orga_cropping/Bombus_pratorum/male/N628_S2.jpg,wide_non_crope,1.0
N628_S3,Bombus_pratorum,male,S3,data/images/orga_widecrop/Bombus_pratorum/male/N628_S3.jpg,data/images/orga_cropping/Bombus_pratorum/male/N628_S3.jpg,wide_non_crope,1.0
N815_P1,Bombus_pratorum,male,P1,data/images/orga_widecrop/Bombus_pratorum/male/N815_P1.JPG,data/images/orga_cropping/Bombus_pratorum/male/N815_P1.JPG,wide_non_crope,1.0
N815_P2,Bombus_pratorum,male,P2,data/images/orga_widecrop/Bombus_pratorum/male/N815_P2.JPG,data/images/orga_cropping/Bombus_pratorum/male/N815_P2.JPG,wide_non_crope,1.0
N815_S1,Bombus_pratorum,male,S1,data/images/orga_widecrop/Bombus_pratorum/male/N815_S1.jpg,data/images/orga_cropping/Bombus_pratorum/male/N815_S1.jpg,wide_non_crope,1.0
N815_S2,Bombus_pratorum,male,S2,data/images/orga_widecrop/Bombus_pratorum/male/N815_S2.jpg,data/images/orga_cropping/Bombus_pratorum/male/N815_S2.jpg,wide_non_crope,1.0
N815_S3,Bombus_pratorum,male,S3,data/images/orga_widecrop/Bombus_pratorum/male/N815_S3.jpg,data/images/orga_cropping/Bombus_pratorum/male/N815_S3.jpg,wide_non_crope,1.0
POLLINIS4351_P1,Bombus_pratorum,male,P1,data/images/orga_widecrop/Bombus_pratorum/male/POLLINIS4351_P1.JPG,data/images/orga_cropping/Bombus_pratorum/male/POLLINIS4351_P1.JPG,wide_non_crope,1.0
POLLINIS4351_P2,Bombus_pratorum,male,P2,data/images/orga_widecrop/Bombus_pratorum/male/POLLINIS4351_P2.JPG,data/images/orga_cropping/Bombus_pratorum/male/POLLINIS4351_P2.JPG,wide_non_crope,1.0
POLLINIS4351_S1,Bombus_pratorum,male,S1,data/images/orga_widecrop/Bombus_pratorum/male/POLLINIS4351_S1.jpg,data/images/orga_cropping/Bombus_pratorum/male/POLLINIS4351_S1.jpg,wide_non_crope,1.0
POLLINIS4351_S2,Bombus_pratorum,male,S2,data/images/orga_widecrop/Bombus_pratorum/male/POLLINIS4351_S2.jpg,data/images/orga_cropping/Bombus_pratorum/male/POLLINIS4351_S2.jpg,wide_non_crope,1.0
POLLINIS4351_S3,Bombus_pratorum,male,S3,data/images/orga_widecrop/Bombus_pratorum/male/POLLINIS4351_S3.jpg,data/images/orga_cropping/Bombus_pratorum/male/POLLINIS4351_S3.jpg,wide_non_crope,1.0
2019.01788_P1,Bombus_pratorum,queen,P1,,data/images/orga_cropping/Bombus_pratorum/queen/2019.01788_P1.JPG,crop_sans_wide,
2019.01788_P2,Bombus_pratorum,queen,P2,,data/images/orga_cropping/Bombus_pratorum/queen/2019.01788_P2.JPG,crop_sans_wide,
2019.01788_S1,Bombus_pratorum,queen,S1,,data/images/orga_cropping/Bombus_pratorum/queen/2019.01788_S1.jpg,crop_sans_wide,
